1698298913864|1|statement|connection 2|url jdbc:h2:tcp://localhost/~/jpashop|drop table if exists category CASCADE |drop table if exists category CASCADE 
1698306275525|0|statement|connection 16|url jdbc:h2:tcp://localhost/~/jpashop|create table orders (order_id bigint not null, order_date timestamp, status varchar(255), delivery_id bigint, member_id bigint, primary key (order_id))|create table orders (order_id bigint not null, order_date timestamp, status varchar(255), delivery_id bigint, member_id bigint, primary key (order_id))
1698306275526|0|statement|connection 16|url jdbc:h2:tcp://localhost/~/jpashop|alter table category add constraint FK2y94svpmqttx80mshyny85wqr foreign key (parent_id) references category|alter table category add constraint FK2y94svpmqttx80mshyny85wqr foreign key (parent_id) references category
1698306275527|0|statement|connection 16|url jdbc:h2:tcp://localhost/~/jpashop|alter table category add constraint FKc7ndrbax94ddsrm8x641cvi3g foreign key (item_id) references item|alter table category add constraint FKc7ndrbax94ddsrm8x641cvi3g foreign key (item_id) references item
1698306275527|0|statement|connection 16|url jdbc:h2:tcp://localhost/~/jpashop|alter table category_id add constraint FKkf3ggl25i81tve7bs4ey3bp9v foreign key (item_id) references item|alter table category_id add constraint FKkf3ggl25i81tve7bs4ey3bp9v foreign key (item_id) references item
1698306275527|0|statement|connection 16|url jdbc:h2:tcp://localhost/~/jpashop|alter table category_id add constraint FKi0ddb45orw3othgpa27tp0kfk foreign key (category_id) references category|alter table category_id add constraint FKi0ddb45orw3othgpa27tp0kfk foreign key (category_id) references category
1698306275528|0|statement|connection 16|url jdbc:h2:tcp://localhost/~/jpashop|alter table order_item add constraint FKija6hjjiit8dprnmvtvgdp6ru foreign key (item_id) references item|alter table order_item add constraint FKija6hjjiit8dprnmvtvgdp6ru foreign key (item_id) references item
1698306275529|0|statement|connection 16|url jdbc:h2:tcp://localhost/~/jpashop|alter table order_item add constraint FKt4dc2r9nbvbujrljv3e23iibt foreign key (order_id) references orders|alter table order_item add constraint FKt4dc2r9nbvbujrljv3e23iibt foreign key (order_id) references orders
1698306275530|0|statement|connection 16|url jdbc:h2:tcp://localhost/~/jpashop|alter table orders add constraint FKtkrur7wg4d8ax0pwgo0vmy20c foreign key (delivery_id) references delivery|alter table orders add constraint FKtkrur7wg4d8ax0pwgo0vmy20c foreign key (delivery_id) references delivery
1698306275530|0|statement|connection 16|url jdbc:h2:tcp://localhost/~/jpashop|alter table orders add constraint FKpktxwhj3x9m4gth5ff6bkqgeb foreign key (member_id) references member|alter table orders add constraint FKpktxwhj3x9m4gth5ff6bkqgeb foreign key (member_id) references member
1698306275567|0|statement|connection 17|url jdbc:h2:tcp://localhost/~/jpashop|call next value for hibernate_sequence|call next value for hibernate_sequence
1698306275568|0|statement|connection 17|url jdbc:h2:tcp://localhost/~/jpashop|call next value for hibernate_sequence|call next value for hibernate_sequence
1698306275568|0|statement|connection 17|url jdbc:h2:tcp://localhost/~/jpashop|call next value for hibernate_sequence|call next value for hibernate_sequence
1698306275569|0|statement|connection 17|url jdbc:h2:tcp://localhost/~/jpashop|call next value for hibernate_sequence|call next value for hibernate_sequence
1698306275569|0|statement|connection 17|url jdbc:h2:tcp://localhost/~/jpashop|call next value for hibernate_sequence|call next value for hibernate_sequence
1698306275571|0|statement|connection 17|url jdbc:h2:tcp://localhost/~/jpashop|call next value for hibernate_sequence|call next value for hibernate_sequence
1698306275571|0|statement|connection 17|url jdbc:h2:tcp://localhost/~/jpashop|call next value for hibernate_sequence|call next value for hibernate_sequence
1698306275573|0|statement|connection 17|url jdbc:h2:tcp://localhost/~/jpashop|insert into member (city, street, zipcode, name, member_id) values (?, ?, ?, ?, ?)|insert into member (city, street, zipcode, name, member_id) values ('서울', '11', '1111', 'userA', 1)
1698306275573|0|statement|connection 17|url jdbc:h2:tcp://localhost/~/jpashop|insert into item (name, price, stock_quantity, author, isbn, dtype, item_id) values (?, ?, ?, ?, ?, 'B', ?)|insert into item (name, price, stock_quantity, author, isbn, dtype, item_id) values ('JPA1 800k', 10000, 100, NULL, NULL, 'B', 2)
1698306275574|0|statement|connection 17|url jdbc:h2:tcp://localhost/~/jpashop|insert into item (name, price, stock_quantity, author, isbn, dtype, item_id) values (?, ?, ?, ?, ?, 'B', ?)|insert into item (name, price, stock_quantity, author, isbn, dtype, item_id) values ('JPA2 800k', 20000, 100, NULL, NULL, 'B', 3)
1698306275574|0|statement|connection 17|url jdbc:h2:tcp://localhost/~/jpashop|insert into delivery (city, street, zipcode, status, delivery_id) values (?, ?, ?, ?, ?)|insert into delivery (city, street, zipcode, status, delivery_id) values ('서울', '11', '1111', NULL, 5)
1698306275575|0|statement|connection 17|url jdbc:h2:tcp://localhost/~/jpashop|insert into orders (delivery_id, member_id, order_date, status, order_id) values (?, ?, ?, ?, ?)|insert into orders (delivery_id, member_id, order_date, status, order_id) values (5, 1, '2023-10-26T16:44:35.569+0900', 'ORDER', 4)
1698306275575|0|statement|connection 17|url jdbc:h2:tcp://localhost/~/jpashop|insert into order_item (count, item_id, order_id, order_price, order_item_id) values (?, ?, ?, ?, ?)|insert into order_item (count, item_id, order_id, order_price, order_item_id) values (1, 2, 4, 10000, 6)
1698306275576|0|statement|connection 17|url jdbc:h2:tcp://localhost/~/jpashop|insert into order_item (count, item_id, order_id, order_price, order_item_id) values (?, ?, ?, ?, ?)|insert into order_item (count, item_id, order_id, order_price, order_item_id) values (2, 3, 4, 20000, 7)
1698306275576|0|statement|connection 17|url jdbc:h2:tcp://localhost/~/jpashop|update item set name=?, price=?, stock_quantity=?, author=?, isbn=? where item_id=?|update item set name='JPA1 800k', price=10000, stock_quantity=99, author=NULL, isbn=NULL where item_id=2
1698306275577|0|statement|connection 17|url jdbc:h2:tcp://localhost/~/jpashop|update item set name=?, price=?, stock_quantity=?, author=?, isbn=? where item_id=?|update item set name='JPA2 800k', price=20000, stock_quantity=98, author=NULL, isbn=NULL where item_id=3
1698306275577|0|commit|connection 17|url jdbc:h2:tcp://localhost/~/jpashop||
1698306275578|0|statement|connection 18|url jdbc:h2:tcp://localhost/~/jpashop|call next value for hibernate_sequence|call next value for hibernate_sequence
1698306275578|0|statement|connection 18|url jdbc:h2:tcp://localhost/~/jpashop|call next value for hibernate_sequence|call next value for hibernate_sequence
1698306275579|0|statement|connection 18|url jdbc:h2:tcp://localhost/~/jpashop|call next value for hibernate_sequence|call next value for hibernate_sequence
1698306275580|0|statement|connection 18|url jdbc:h2:tcp://localhost/~/jpashop|call next value for hibernate_sequence|call next value for hibernate_sequence
1698306275580|0|statement|connection 18|url jdbc:h2:tcp://localhost/~/jpashop|call next value for hibernate_sequence|call next value for hibernate_sequence
1698306275580|0|statement|connection 18|url jdbc:h2:tcp://localhost/~/jpashop|call next value for hibernate_sequence|call next value for hibernate_sequence
1698306275581|0|statement|connection 18|url jdbc:h2:tcp://localhost/~/jpashop|call next value for hibernate_sequence|call next value for hibernate_sequence
1698306275583|0|statement|connection 18|url jdbc:h2:tcp://localhost/~/jpashop|insert into member (city, street, zipcode, name, member_id) values (?, ?, ?, ?, ?)|insert into member (city, street, zipcode, name, member_id) values ('서울', '222', '2222', 'userB', 8)
1698306275584|0|statement|connection 18|url jdbc:h2:tcp://localhost/~/jpashop|insert into item (name, price, stock_quantity, author, isbn, dtype, item_id) values (?, ?, ?, ?, ?, 'B', ?)|insert into item (name, price, stock_quantity, author, isbn, dtype, item_id) values ('Spring1 800k', 20000, 200, NULL, NULL, 'B', 9)
1698306275585|0|statement|connection 18|url jdbc:h2:tcp://localhost/~/jpashop|insert into item (name, price, stock_quantity, author, isbn, dtype, item_id) values (?, ?, ?, ?, ?, 'B', ?)|insert into item (name, price, stock_quantity, author, isbn, dtype, item_id) values ('Spring2 800k', 40000, 300, NULL, NULL, 'B', 10)
1698306275586|0|statement|connection 18|url jdbc:h2:tcp://localhost/~/jpashop|insert into delivery (city, street, zipcode, status, delivery_id) values (?, ?, ?, ?, ?)|insert into delivery (city, street, zipcode, status, delivery_id) values ('서울', '222', '2222', NULL, 12)
1698306275587|0|statement|connection 18|url jdbc:h2:tcp://localhost/~/jpashop|insert into orders (delivery_id, member_id, order_date, status, order_id) values (?, ?, ?, ?, ?)|insert into orders (delivery_id, member_id, order_date, status, order_id) values (12, 8, '2023-10-26T16:44:35.579+0900', 'ORDER', 11)
1698306275589|0|statement|connection 18|url jdbc:h2:tcp://localhost/~/jpashop|insert into order_item (count, item_id, order_id, order_price, order_item_id) values (?, ?, ?, ?, ?)|insert into order_item (count, item_id, order_id, order_price, order_item_id) values (3, 9, 11, 20000, 13)
1698306275589|0|statement|connection 18|url jdbc:h2:tcp://localhost/~/jpashop|insert into order_item (count, item_id, order_id, order_price, order_item_id) values (?, ?, ?, ?, ?)|insert into order_item (count, item_id, order_id, order_price, order_item_id) values (4, 10, 11, 40000, 14)
1698306275592|0|statement|connection 18|url jdbc:h2:tcp://localhost/~/jpashop|update item set name=?, price=?, stock_quantity=?, author=?, isbn=? where item_id=?|update item set name='Spring1 800k', price=20000, stock_quantity=197, author=NULL, isbn=NULL where item_id=9
1698306275593|0|statement|connection 18|url jdbc:h2:tcp://localhost/~/jpashop|update item set name=?, price=?, stock_quantity=?, author=?, isbn=? where item_id=?|update item set name='Spring2 800k', price=40000, stock_quantity=296, author=NULL, isbn=NULL where item_id=10
1698306275594|0|commit|connection 18|url jdbc:h2:tcp://localhost/~/jpashop||
1698306349996|0|statement|connection 2|url jdbc:h2:tcp://localhost/~/jpashop|drop table if exists category CASCADE |drop table if exists category CASCADE 
1698306349997|0|statement|connection 2|url jdbc:h2:tcp://localhost/~/jpashop|drop table if exists category_id CASCADE |drop table if exists category_id CASCADE 
1698306349997|0|statement|connection 2|url jdbc:h2:tcp://localhost/~/jpashop|drop table if exists delivery CASCADE |drop table if exists delivery CASCADE 
1698306349997|0|statement|connection 2|url jdbc:h2:tcp://localhost/~/jpashop|drop table if exists item CASCADE |drop table if exists item CASCADE 
1698306349998|0|statement|connection 2|url jdbc:h2:tcp://localhost/~/jpashop|drop table if exists member CASCADE |drop table if exists member CASCADE 
1698306349998|0|statement|connection 2|url jdbc:h2:tcp://localhost/~/jpashop|drop table if exists order_item CASCADE |drop table if exists order_item CASCADE 
1698306349998|0|statement|connection 2|url jdbc:h2:tcp://localhost/~/jpashop|drop table if exists orders CASCADE |drop table if exists orders CASCADE 
1698306349998|0|statement|connection 2|url jdbc:h2:tcp://localhost/~/jpashop|drop sequence if exists hibernate_sequence|drop sequence if exists hibernate_sequence
1698306350000|0|statement|connection 3|url jdbc:h2:tcp://localhost/~/jpashop|create sequence hibernate_sequence start with 1 increment by 1|create sequence hibernate_sequence start with 1 increment by 1
1698306350001|0|statement|connection 3|url jdbc:h2:tcp://localhost/~/jpashop|create table category (category_id bigint not null, name varchar(255), parent_id bigint, item_id bigint, primary key (category_id))|create table category (category_id bigint not null, name varchar(255), parent_id bigint, item_id bigint, primary key (category_id))
1698306350001|0|statement|connection 3|url jdbc:h2:tcp://localhost/~/jpashop|create table category_id (category_id bigint not null, item_id bigint not null)|create table category_id (category_id bigint not null, item_id bigint not null)
1698306350001|0|statement|connection 3|url jdbc:h2:tcp://localhost/~/jpashop|create table delivery (delivery_id bigint not null, city varchar(255), street varchar(255), zipcode varchar(255), status varchar(255), primary key (delivery_id))|create table delivery (delivery_id bigint not null, city varchar(255), street varchar(255), zipcode varchar(255), status varchar(255), primary key (delivery_id))
1698306350002|0|statement|connection 3|url jdbc:h2:tcp://localhost/~/jpashop|create table item (dtype varchar(31) not null, item_id bigint not null, name varchar(255), price integer not null, stock_quantity integer not null, artist varchar(255), etc varchar(255), author varchar(255), isbn varchar(255), actor varchar(255), director varchar(255), primary key (item_id))|create table item (dtype varchar(31) not null, item_id bigint not null, name varchar(255), price integer not null, stock_quantity integer not null, artist varchar(255), etc varchar(255), author varchar(255), isbn varchar(255), actor varchar(255), director varchar(255), primary key (item_id))
1698306350002|0|statement|connection 3|url jdbc:h2:tcp://localhost/~/jpashop|create table member (member_id bigint not null, city varchar(255), street varchar(255), zipcode varchar(255), name varchar(255), primary key (member_id))|create table member (member_id bigint not null, city varchar(255), street varchar(255), zipcode varchar(255), name varchar(255), primary key (member_id))
1698306350002|0|statement|connection 3|url jdbc:h2:tcp://localhost/~/jpashop|create table order_item (order_item_id bigint not null, count integer not null, order_price integer not null, item_id bigint, order_id bigint, primary key (order_item_id))|create table order_item (order_item_id bigint not null, count integer not null, order_price integer not null, item_id bigint, order_id bigint, primary key (order_item_id))
1698306350003|0|statement|connection 3|url jdbc:h2:tcp://localhost/~/jpashop|create table orders (order_id bigint not null, order_date timestamp, status varchar(255), delivery_id bigint, member_id bigint, primary key (order_id))|create table orders (order_id bigint not null, order_date timestamp, status varchar(255), delivery_id bigint, member_id bigint, primary key (order_id))
1698306350004|0|statement|connection 3|url jdbc:h2:tcp://localhost/~/jpashop|alter table category add constraint FK2y94svpmqttx80mshyny85wqr foreign key (parent_id) references category|alter table category add constraint FK2y94svpmqttx80mshyny85wqr foreign key (parent_id) references category
1698306350004|0|statement|connection 3|url jdbc:h2:tcp://localhost/~/jpashop|alter table category add constraint FKc7ndrbax94ddsrm8x641cvi3g foreign key (item_id) references item|alter table category add constraint FKc7ndrbax94ddsrm8x641cvi3g foreign key (item_id) references item
1698306350004|0|statement|connection 3|url jdbc:h2:tcp://localhost/~/jpashop|alter table category_id add constraint FKkf3ggl25i81tve7bs4ey3bp9v foreign key (item_id) references item|alter table category_id add constraint FKkf3ggl25i81tve7bs4ey3bp9v foreign key (item_id) references item
1698306350005|0|statement|connection 3|url jdbc:h2:tcp://localhost/~/jpashop|alter table category_id add constraint FKi0ddb45orw3othgpa27tp0kfk foreign key (category_id) references category|alter table category_id add constraint FKi0ddb45orw3othgpa27tp0kfk foreign key (category_id) references category
1698306350005|0|statement|connection 3|url jdbc:h2:tcp://localhost/~/jpashop|alter table order_item add constraint FKija6hjjiit8dprnmvtvgdp6ru foreign key (item_id) references item|alter table order_item add constraint FKija6hjjiit8dprnmvtvgdp6ru foreign key (item_id) references item
1698306350006|0|statement|connection 3|url jdbc:h2:tcp://localhost/~/jpashop|alter table order_item add constraint FKt4dc2r9nbvbujrljv3e23iibt foreign key (order_id) references orders|alter table order_item add constraint FKt4dc2r9nbvbujrljv3e23iibt foreign key (order_id) references orders
1698306350006|0|statement|connection 3|url jdbc:h2:tcp://localhost/~/jpashop|alter table orders add constraint FKtkrur7wg4d8ax0pwgo0vmy20c foreign key (delivery_id) references delivery|alter table orders add constraint FKtkrur7wg4d8ax0pwgo0vmy20c foreign key (delivery_id) references delivery
1698306350006|0|statement|connection 3|url jdbc:h2:tcp://localhost/~/jpashop|alter table orders add constraint FKpktxwhj3x9m4gth5ff6bkqgeb foreign key (member_id) references member|alter table orders add constraint FKpktxwhj3x9m4gth5ff6bkqgeb foreign key (member_id) references member
1698306350135|4|statement|connection 4|url jdbc:h2:tcp://localhost/~/jpashop|call next value for hibernate_sequence|call next value for hibernate_sequence
1698306350151|0|statement|connection 4|url jdbc:h2:tcp://localhost/~/jpashop|call next value for hibernate_sequence|call next value for hibernate_sequence
1698306350152|0|statement|connection 4|url jdbc:h2:tcp://localhost/~/jpashop|call next value for hibernate_sequence|call next value for hibernate_sequence
1698306350152|0|statement|connection 4|url jdbc:h2:tcp://localhost/~/jpashop|call next value for hibernate_sequence|call next value for hibernate_sequence
1698306350153|0|statement|connection 4|url jdbc:h2:tcp://localhost/~/jpashop|call next value for hibernate_sequence|call next value for hibernate_sequence
1698306350154|0|statement|connection 4|url jdbc:h2:tcp://localhost/~/jpashop|call next value for hibernate_sequence|call next value for hibernate_sequence
1698306350154|0|statement|connection 4|url jdbc:h2:tcp://localhost/~/jpashop|call next value for hibernate_sequence|call next value for hibernate_sequence
1698306350174|0|statement|connection 4|url jdbc:h2:tcp://localhost/~/jpashop|insert into member (city, street, zipcode, name, member_id) values (?, ?, ?, ?, ?)|insert into member (city, street, zipcode, name, member_id) values ('서울', '11', '1111', 'userA', 1)
1698306350176|0|statement|connection 4|url jdbc:h2:tcp://localhost/~/jpashop|insert into item (name, price, stock_quantity, author, isbn, dtype, item_id) values (?, ?, ?, ?, ?, 'B', ?)|insert into item (name, price, stock_quantity, author, isbn, dtype, item_id) values ('JPA1 800k', 10000, 100, NULL, NULL, 'B', 2)
1698306350176|0|statement|connection 4|url jdbc:h2:tcp://localhost/~/jpashop|insert into item (name, price, stock_quantity, author, isbn, dtype, item_id) values (?, ?, ?, ?, ?, 'B', ?)|insert into item (name, price, stock_quantity, author, isbn, dtype, item_id) values ('JPA2 800k', 20000, 100, NULL, NULL, 'B', 3)
1698306350177|0|statement|connection 4|url jdbc:h2:tcp://localhost/~/jpashop|insert into delivery (city, street, zipcode, status, delivery_id) values (?, ?, ?, ?, ?)|insert into delivery (city, street, zipcode, status, delivery_id) values ('서울', '11', '1111', NULL, 5)
1698306350179|0|statement|connection 4|url jdbc:h2:tcp://localhost/~/jpashop|insert into orders (delivery_id, member_id, order_date, status, order_id) values (?, ?, ?, ?, ?)|insert into orders (delivery_id, member_id, order_date, status, order_id) values (5, 1, '2023-10-26T16:45:50.152+0900', 'ORDER', 4)
1698306350180|0|statement|connection 4|url jdbc:h2:tcp://localhost/~/jpashop|insert into order_item (count, item_id, order_id, order_price, order_item_id) values (?, ?, ?, ?, ?)|insert into order_item (count, item_id, order_id, order_price, order_item_id) values (1, 2, 4, 10000, 6)
1698306350180|0|statement|connection 4|url jdbc:h2:tcp://localhost/~/jpashop|insert into order_item (count, item_id, order_id, order_price, order_item_id) values (?, ?, ?, ?, ?)|insert into order_item (count, item_id, order_id, order_price, order_item_id) values (2, 3, 4, 20000, 7)
1698306350181|0|statement|connection 4|url jdbc:h2:tcp://localhost/~/jpashop|update item set name=?, price=?, stock_quantity=?, author=?, isbn=? where item_id=?|update item set name='JPA1 800k', price=10000, stock_quantity=99, author=NULL, isbn=NULL where item_id=2
1698306350183|0|statement|connection 4|url jdbc:h2:tcp://localhost/~/jpashop|update item set name=?, price=?, stock_quantity=?, author=?, isbn=? where item_id=?|update item set name='JPA2 800k', price=20000, stock_quantity=98, author=NULL, isbn=NULL where item_id=3
1698306350185|0|commit|connection 4|url jdbc:h2:tcp://localhost/~/jpashop||
1698306350186|0|statement|connection 5|url jdbc:h2:tcp://localhost/~/jpashop|call next value for hibernate_sequence|call next value for hibernate_sequence
1698306350187|0|statement|connection 5|url jdbc:h2:tcp://localhost/~/jpashop|call next value for hibernate_sequence|call next value for hibernate_sequence
1698306350187|0|statement|connection 5|url jdbc:h2:tcp://localhost/~/jpashop|call next value for hibernate_sequence|call next value for hibernate_sequence
1698306350187|0|statement|connection 5|url jdbc:h2:tcp://localhost/~/jpashop|call next value for hibernate_sequence|call next value for hibernate_sequence
1698306350188|0|statement|connection 5|url jdbc:h2:tcp://localhost/~/jpashop|call next value for hibernate_sequence|call next value for hibernate_sequence
1698306350188|0|statement|connection 5|url jdbc:h2:tcp://localhost/~/jpashop|call next value for hibernate_sequence|call next value for hibernate_sequence
1698306350188|0|statement|connection 5|url jdbc:h2:tcp://localhost/~/jpashop|call next value for hibernate_sequence|call next value for hibernate_sequence
1698306350190|0|statement|connection 5|url jdbc:h2:tcp://localhost/~/jpashop|insert into member (city, street, zipcode, name, member_id) values (?, ?, ?, ?, ?)|insert into member (city, street, zipcode, name, member_id) values ('서울', '222', '2222', 'userB', 8)
1698306350190|0|statement|connection 5|url jdbc:h2:tcp://localhost/~/jpashop|insert into item (name, price, stock_quantity, author, isbn, dtype, item_id) values (?, ?, ?, ?, ?, 'B', ?)|insert into item (name, price, stock_quantity, author, isbn, dtype, item_id) values ('Spring1 800k', 20000, 200, NULL, NULL, 'B', 9)
1698306350191|0|statement|connection 5|url jdbc:h2:tcp://localhost/~/jpashop|insert into item (name, price, stock_quantity, author, isbn, dtype, item_id) values (?, ?, ?, ?, ?, 'B', ?)|insert into item (name, price, stock_quantity, author, isbn, dtype, item_id) values ('Spring2 800k', 40000, 300, NULL, NULL, 'B', 10)
1698306350191|0|statement|connection 5|url jdbc:h2:tcp://localhost/~/jpashop|insert into delivery (city, street, zipcode, status, delivery_id) values (?, ?, ?, ?, ?)|insert into delivery (city, street, zipcode, status, delivery_id) values ('서울', '222', '2222', NULL, 12)
1698306350193|0|statement|connection 5|url jdbc:h2:tcp://localhost/~/jpashop|insert into orders (delivery_id, member_id, order_date, status, order_id) values (?, ?, ?, ?, ?)|insert into orders (delivery_id, member_id, order_date, status, order_id) values (12, 8, '2023-10-26T16:45:50.187+0900', 'ORDER', 11)
1698306350194|0|statement|connection 5|url jdbc:h2:tcp://localhost/~/jpashop|insert into order_item (count, item_id, order_id, order_price, order_item_id) values (?, ?, ?, ?, ?)|insert into order_item (count, item_id, order_id, order_price, order_item_id) values (3, 9, 11, 20000, 13)
1698306350194|0|statement|connection 5|url jdbc:h2:tcp://localhost/~/jpashop|insert into order_item (count, item_id, order_id, order_price, order_item_id) values (?, ?, ?, ?, ?)|insert into order_item (count, item_id, order_id, order_price, order_item_id) values (4, 10, 11, 40000, 14)
1698306350195|0|statement|connection 5|url jdbc:h2:tcp://localhost/~/jpashop|update item set name=?, price=?, stock_quantity=?, author=?, isbn=? where item_id=?|update item set name='Spring1 800k', price=20000, stock_quantity=197, author=NULL, isbn=NULL where item_id=9
1698306350195|0|statement|connection 5|url jdbc:h2:tcp://localhost/~/jpashop|update item set name=?, price=?, stock_quantity=?, author=?, isbn=? where item_id=?|update item set name='Spring2 800k', price=40000, stock_quantity=296, author=NULL, isbn=NULL where item_id=10
1698306350196|0|commit|connection 5|url jdbc:h2:tcp://localhost/~/jpashop||
1698306353600|0|statement|connection 6|url jdbc:h2:tcp://localhost/~/jpashop|select order0_.order_id as order_id1_6_, order0_.delivery_id as delivery4_6_, order0_.member_id as member_i5_6_, order0_.order_date as order_da2_6_, order0_.status as status3_6_ from orders order0_ inner join member member1_ on order0_.member_id=member1_.member_id limit ?|select order0_.order_id as order_id1_6_, order0_.delivery_id as delivery4_6_, order0_.member_id as member_i5_6_, order0_.order_date as order_da2_6_, order0_.status as status3_6_ from orders order0_ inner join member member1_ on order0_.member_id=member1_.member_id limit 1000
1698306353677|0|statement|connection 6|url jdbc:h2:tcp://localhost/~/jpashop|select member0_.member_id as member_i1_4_0_, member0_.city as city2_4_0_, member0_.street as street3_4_0_, member0_.zipcode as zipcode4_4_0_, member0_.name as name5_4_0_ from member member0_ where member0_.member_id=?|select member0_.member_id as member_i1_4_0_, member0_.city as city2_4_0_, member0_.street as street3_4_0_, member0_.zipcode as zipcode4_4_0_, member0_.name as name5_4_0_ from member member0_ where member0_.member_id=1
1698306353684|0|statement|connection 6|url jdbc:h2:tcp://localhost/~/jpashop|select orders0_.member_id as member_i5_6_0_, orders0_.order_id as order_id1_6_0_, orders0_.order_id as order_id1_6_1_, orders0_.delivery_id as delivery4_6_1_, orders0_.member_id as member_i5_6_1_, orders0_.order_date as order_da2_6_1_, orders0_.status as status3_6_1_ from orders orders0_ where orders0_.member_id=?|select orders0_.member_id as member_i5_6_0_, orders0_.order_id as order_id1_6_0_, orders0_.order_id as order_id1_6_1_, orders0_.delivery_id as delivery4_6_1_, orders0_.member_id as member_i5_6_1_, orders0_.order_date as order_da2_6_1_, orders0_.status as status3_6_1_ from orders orders0_ where orders0_.member_id=1
1698306371420|0|statement|connection 7|url jdbc:h2:tcp://localhost/~/jpashop|select order0_.order_id as order_id1_6_, order0_.delivery_id as delivery4_6_, order0_.member_id as member_i5_6_, order0_.order_date as order_da2_6_, order0_.status as status3_6_ from orders order0_ inner join member member1_ on order0_.member_id=member1_.member_id limit ?|select order0_.order_id as order_id1_6_, order0_.delivery_id as delivery4_6_, order0_.member_id as member_i5_6_, order0_.order_date as order_da2_6_, order0_.status as status3_6_ from orders order0_ inner join member member1_ on order0_.member_id=member1_.member_id limit 1000
1698306371423|0|statement|connection 7|url jdbc:h2:tcp://localhost/~/jpashop|select member0_.member_id as member_i1_4_0_, member0_.city as city2_4_0_, member0_.street as street3_4_0_, member0_.zipcode as zipcode4_4_0_, member0_.name as name5_4_0_ from member member0_ where member0_.member_id=?|select member0_.member_id as member_i1_4_0_, member0_.city as city2_4_0_, member0_.street as street3_4_0_, member0_.zipcode as zipcode4_4_0_, member0_.name as name5_4_0_ from member member0_ where member0_.member_id=1
1698306371425|0|statement|connection 7|url jdbc:h2:tcp://localhost/~/jpashop|select orders0_.member_id as member_i5_6_0_, orders0_.order_id as order_id1_6_0_, orders0_.order_id as order_id1_6_1_, orders0_.delivery_id as delivery4_6_1_, orders0_.member_id as member_i5_6_1_, orders0_.order_date as order_da2_6_1_, orders0_.status as status3_6_1_ from orders orders0_ where orders0_.member_id=?|select orders0_.member_id as member_i5_6_0_, orders0_.order_id as order_id1_6_0_, orders0_.order_id as order_id1_6_1_, orders0_.delivery_id as delivery4_6_1_, orders0_.member_id as member_i5_6_1_, orders0_.order_date as order_da2_6_1_, orders0_.status as status3_6_1_ from orders orders0_ where orders0_.member_id=1
1698306411503|0|statement|connection 10|url jdbc:h2:tcp://localhost/~/jpashop|drop table if exists category CASCADE |drop table if exists category CASCADE 
1698306411503|0|statement|connection 10|url jdbc:h2:tcp://localhost/~/jpashop|drop table if exists category_id CASCADE |drop table if exists category_id CASCADE 
1698306411504|0|statement|connection 10|url jdbc:h2:tcp://localhost/~/jpashop|drop table if exists delivery CASCADE |drop table if exists delivery CASCADE 
1698306411505|0|statement|connection 10|url jdbc:h2:tcp://localhost/~/jpashop|drop table if exists item CASCADE |drop table if exists item CASCADE 
1698306411505|0|statement|connection 10|url jdbc:h2:tcp://localhost/~/jpashop|drop table if exists member CASCADE |drop table if exists member CASCADE 
1698306411505|0|statement|connection 10|url jdbc:h2:tcp://localhost/~/jpashop|drop table if exists order_item CASCADE |drop table if exists order_item CASCADE 
1698306411506|0|statement|connection 10|url jdbc:h2:tcp://localhost/~/jpashop|drop table if exists orders CASCADE |drop table if exists orders CASCADE 
1698306411506|0|statement|connection 10|url jdbc:h2:tcp://localhost/~/jpashop|drop sequence if exists hibernate_sequence|drop sequence if exists hibernate_sequence
1698306411507|0|statement|connection 11|url jdbc:h2:tcp://localhost/~/jpashop|create sequence hibernate_sequence start with 1 increment by 1|create sequence hibernate_sequence start with 1 increment by 1
1698306411507|0|statement|connection 11|url jdbc:h2:tcp://localhost/~/jpashop|create table category (category_id bigint not null, name varchar(255), parent_id bigint, item_id bigint, primary key (category_id))|create table category (category_id bigint not null, name varchar(255), parent_id bigint, item_id bigint, primary key (category_id))
1698306411508|0|statement|connection 11|url jdbc:h2:tcp://localhost/~/jpashop|create table category_id (category_id bigint not null, item_id bigint not null)|create table category_id (category_id bigint not null, item_id bigint not null)
1698306411508|0|statement|connection 11|url jdbc:h2:tcp://localhost/~/jpashop|create table delivery (delivery_id bigint not null, city varchar(255), street varchar(255), zipcode varchar(255), status varchar(255), primary key (delivery_id))|create table delivery (delivery_id bigint not null, city varchar(255), street varchar(255), zipcode varchar(255), status varchar(255), primary key (delivery_id))
1698306411509|0|statement|connection 11|url jdbc:h2:tcp://localhost/~/jpashop|create table item (dtype varchar(31) not null, item_id bigint not null, name varchar(255), price integer not null, stock_quantity integer not null, artist varchar(255), etc varchar(255), author varchar(255), isbn varchar(255), actor varchar(255), director varchar(255), primary key (item_id))|create table item (dtype varchar(31) not null, item_id bigint not null, name varchar(255), price integer not null, stock_quantity integer not null, artist varchar(255), etc varchar(255), author varchar(255), isbn varchar(255), actor varchar(255), director varchar(255), primary key (item_id))
1698306411510|0|statement|connection 11|url jdbc:h2:tcp://localhost/~/jpashop|create table member (member_id bigint not null, city varchar(255), street varchar(255), zipcode varchar(255), name varchar(255), primary key (member_id))|create table member (member_id bigint not null, city varchar(255), street varchar(255), zipcode varchar(255), name varchar(255), primary key (member_id))
